,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,infraclass,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,seqname,cohort,section
447,Physocephala,Physocephala,OTT,genus,Physocephala,100,253203,198643,OTT,253203,Physocephala,253203,Physocephala,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Conopoidea,Conopidae,Conopinae,,,Physocephala_198643,Holometabola,Schizophora
448,Bathypogon,Bathypogon,OTT,genus,Bathypogon,100,4443045,1718388,OTT,4443045,Bathypogon,4443045,Bathypogon,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Asilidae,Bathypogoninae,,,Bathypogon_1718388,Holometabola,
449,Mimegralla,Mimegralla,OTT,genus,Mimegralla,100,973637,115300,OTT,973637,Mimegralla,973637,Mimegralla,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Nerioidea,Micropezidae,Taeniapterinae,,,Mimegralla_115300,Holometabola,Schizophora
450,Lasiopogon,Lasiopogon,OTT,genus,Lasiopogon,100,1070413,219536,OTT,1070413,Lasiopogon,1070413,Lasiopogon,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Asilidae,Stichopogoninae,,,Lasiopogon_219536,Holometabola,
451,Craticulina,Craticulina,OTT,genus,Craticulina,100,4372904,2021509,OTT,4372904,Craticulina,4372904,Craticulina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,Miltogramminae,,,Craticulina_2021509,Holometabola,Schizophora
452,Macquartia,Macquartia,OTT,genus,Macquartia,100,4385939,1918266,OTT,4385939,Macquartia,4385939,Macquartia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Dexiinae,Macquartiini,,Macquartia_1918266,Holometabola,Schizophora
453,Sepsis,Sepsis,OTT,genus,Sepsis,100,199055,137507,OTT,199055,Sepsis,199055,Sepsis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sciomyzoidea,Sepsidae,,,,Sepsis_137507,Holometabola,Schizophora
454,Mesembrina,Mesembrina,OTT,genus,Mesembrina,100,412689,116147,OTT,412689,Mesembrina,412689,Mesembrina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Muscinae,Muscini,,Mesembrina_116147,Holometabola,Schizophora
455,Notiphila,Notiphila,OTT,genus,Notiphila,100,1075980,1118049,OTT,1075980,Notiphila,1075980,Notiphila,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Hydrelliinae,,,Notiphila_1118049,Holometabola,Schizophora
456,Kesselimyia,Kesselimyia,OTT,genus,Kesselimyia,100,4350545,1445844,OTT,4350545,Kesselimyia,4350545,Kesselimyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Platypezidae,Platypezinae,,,Kesselimyia_1445844,Holometabola,Aschiza
457,Clusiodes,Clusiodes,OTT,genus,Clusiodes,100,133900,500306,OTT,133900,Clusiodes,133900,Clusiodes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Clusiidae,,,,Clusiodes_500306,Holometabola,Schizophora
458,Nephrocerus,Nephrocerus,OTT,genus,Nephrocerus,100,214324,115303,OTT,214324,Nephrocerus,214324,Nephrocerus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Pipunculidae,Nephrocerinae,,,Nephrocerus_115303,Holometabola,Aschiza
459,Stegana,Stegana,OTT,genus,Stegana,100,451827,188292,OTT,451827,Stegana,451827,Stegana,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Steganinae,Steganini,Steganina,Stegana_188292,Holometabola,Schizophora
460,Volucella,Volucella,OTT,genus,Volucella,100,1011656,226148,OTT,1011656,Volucella,1011656,Volucella,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Volucellini,,Volucella_226148,Holometabola,Aschiza
461,Australofannia,Australofannia,OTT,genus,Australofannia,100,672491,27472,OTT,672491,Australofannia,672491,Australofannia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Fanniidae,,,,Australofannia_27472,Holometabola,Schizophora
462,Bertamyia,Bertamyia,OTT,genus,Bertamyia,100,4350490,1445832,OTT,4350490,Bertamyia,4350490,Bertamyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Platypezidae,Callomyiinae,,,Bertamyia_1445832,Holometabola,Aschiza
463,Ceratitis,Ceratitis,OTT,genus,Ceratitis,100,34901,7212,OTT,34901,Ceratitis,34901,Ceratitis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Dacinae,Ceratitidini,,Ceratitis_7212,Holometabola,Schizophora
464,Pachyneura,Pachyneura,OTT,genus,Pachyneura,100,4497402,1588165,OTT,4497402,Pachyneura,4497402,Pachyneura,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Pachyneuroidea,Pachyneuridae,,,,Pachyneura_1588165,Holometabola,
465,Oxyna,Oxyna,OTT,genus,Oxyna,100,21093,381365,OTT,21093,Oxyna,21093,Oxyna,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Tephritini,,Oxyna_381365,Holometabola,Schizophora
466,Helcomyza,Helcomyza,OTT,genus,Helcomyza,100,923944,169476,OTT,923944,Helcomyza,923944,Helcomyza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sciomyzoidea,Helcomyzidae,,,,Helcomyza_169476,Holometabola,Schizophora
467,Chyliza,Chyliza,OTT,genus,Chyliza,100,940823,716634,OTT,940823,Chyliza,940823,Chyliza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Diopsoidea,Psilidae,Chylizinae,,,Chyliza_716634,Holometabola,Schizophora
468,Eumerus,Eumerus,OTT,genus,Eumerus,100,335964,224220,OTT,335964,Eumerus,335964,Eumerus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Merodontini,,Eumerus_224220,Holometabola,Aschiza
469,Passeromyia,Passeromyia,OTT,genus,Passeromyia,100,4368178,1511687,OTT,4368178,Passeromyia,4368178,Passeromyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Azeliinae,Reinwardtiini,,Passeromyia_1511687,Holometabola,Schizophora
470,Copromyza,Copromyza,OTT,genus,Copromyza,100,825466,1217530,OTT,825466,Copromyza,825466,Copromyza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sphaeroceroidea,Sphaeroceridae,Copromyzinae,,,Copromyza_1217530,Holometabola,Schizophora
471,Atrichopogon,Atrichopogon,OTT,genus,Atrichopogon,100,705680,209702,OTT,705680,Atrichopogon,705680,Atrichopogon,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Ceratopogonidae,Forcipomyiinae,,,Atrichopogon_209702,Holometabola,
472,Pentaneura,Pentaneura,OTT,genus,Pentaneura,100,432242,891922,OTT,432242,Pentaneura,432242,Pentaneura,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,Pentaneurini,,Pentaneura_891922,Holometabola,
473,Calobata,Calobata,OTT,genus,Calobata,100,4410400,1820059,OTT,4410400,Calobata,4410400,Calobata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Nerioidea,Micropezidae,Calobatinae,,,Calobata_1820059,Holometabola,Schizophora
474,Gyrostigma,Gyrostigma,OTT,genus,Gyrostigma,100,4374100,2555504,OTT,4374100,Gyrostigma,4374100,Gyrostigma,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Oestridae,Gasterophilinae,,,Gyrostigma_2555504,Holometabola,Schizophora
475,Sylvicola,Sylvicola,OTT,genus,Sylvicola,100,48220,52753,OTT,48220,Sylvicola,48220,Sylvicola,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Psychodomorpha,Trichoceroidea,Anisopodidae,Anisopodinae,,,Sylvicola_52753,Holometabola,
476,Odontoloxozus,Odontoloxozus,OTT,genus,Odontoloxozus,100,350366,588320,OTT,350366,Odontoloxozus,350366,Odontoloxozus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Nerioidea,Neriidae,,,,Odontoloxozus_588320,Holometabola,Schizophora
477,Zonosemata,Zonosemata,OTT,genus,Zonosemata,100,543922,28622,OTT,543922,Zonosemata,543922,Zonosemata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Trypetinae,Carpomyini,Carpomyina,Zonosemata_28622,Holometabola,Schizophora
478,Lipoptena,Lipoptena,OTT,genus,Lipoptena,100,522399,170902,OTT,522399,Lipoptena,522399,Lipoptena,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Hippoboscoidea,Hippoboscidae,Lipopteninae,,,Lipoptena_170902,Holometabola,Schizophora
479,Leschenaultia,Leschenaultia,OTT,genus,Leschenaultia,100,362151,179486,OTT,362151,Leschenaultia,362151,Leschenaultia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Exoristinae,Harrisiini,,Leschenaultia_179486,Holometabola,Schizophora
480,Nostima,Nostima,OTT,genus,Nostima,100,4423925,1473719,OTT,4423925,Nostima,4423925,Nostima,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Parydrinae,,,Nostima_1473719,Holometabola,Schizophora
481,Crataerina,Crataerina,OTT,genus,Crataerina,100,289868,452743,OTT,289868,Crataerina,289868,Crataerina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Hippoboscoidea,Hippoboscidae,Ornithomyinae,,,Crataerina_452743,Holometabola,Schizophora
482,Scaptomyza,Scaptomyza,OTT,genus,Scaptomyza,100,930777,7298,OTT,930777,Scaptomyza,930777,Scaptomyza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophilinae,Drosophilini,,Scaptomyza_7298,Holometabola,Schizophora
483,Symmerus,Symmerus,OTT,genus,Symmerus,100,885123,560780,OTT,885123,Symmerus,885123,Symmerus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Ditomyiinae,,,Symmerus_560780,Holometabola,
484,Leptopsilopa,Leptopsilopa,OTT,genus,Leptopsilopa,100,4424299,1887046,OTT,4424299,Leptopsilopa,4424299,Leptopsilopa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Discomyzinae,,,Leptopsilopa_1887046,Holometabola,Schizophora
485,Scenopinus,Scenopinus,OTT,genus,Scenopinus,100,942052,247599,OTT,942052,Scenopinus,942052,Scenopinus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Scenopinidae,,,,Scenopinus_247599,Holometabola,
486,Ptecticus,Ptecticus,OTT,genus,Ptecticus,100,340290,343648,OTT,340290,Ptecticus,340290,Ptecticus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,Sarginae,,,Ptecticus_343648,Holometabola,
487,Billaea,Billaea,OTT,genus,Billaea,100,479622,701468,OTT,479622,Billaea,479622,Billaea,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Dexiinae,Dexiini,,Billaea_701468,Holometabola,Schizophora
488,Eristalis,Eristalis,OTT,genus,Eristalis,100,621266,198633,OTT,621266,Eristalis,621266,Eristalis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Eristalini,,Eristalis_198633,Holometabola,Aschiza
489,Basilia,Basilia,OTT,genus,Basilia,100,702087,170889,OTT,702087,Basilia,702087,Basilia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Hippoboscoidea,Nycteribiidae,Nycteribiinae,,,Basilia_170889,Holometabola,Schizophora
490,Dicranota,Dicranota,OTT,genus,Dicranota,100,802093,700836,OTT,802093,Dicranota,802093,Dicranota,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Pediciidae,Pediciinae,,,Dicranota_700836,Holometabola,
491,Palpomyia,Palpomyia,OTT,genus,Palpomyia,100,4465900,1525500,OTT,4465900,Palpomyia,4465900,Palpomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Ceratopogonidae,Ceratopogoninae,Palpomyiini,,Palpomyia_1525500,Holometabola,
492,Xanthogramma,Xanthogramma,OTT,genus,Xanthogramma,100,1016982,414873,OTT,1016982,Xanthogramma,1016982,Xanthogramma,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Syrphini,,Xanthogramma_414873,Holometabola,Aschiza
493,Noeeta,Noeeta,OTT,genus,Noeeta,100,188417,381362,OTT,188417,Noeeta,188417,Noeeta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Noeetini,,Noeeta_381362,Holometabola,Schizophora
494,Muscina,Muscina,OTT,genus,Muscina,100,573702,57892,OTT,573702,Muscina,573702,Muscina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Azeliinae,Reinwardtiini,,Muscina_57892,Holometabola,Schizophora
495,Triphleba,Triphleba,OTT,genus,Triphleba,100,707871,92553,OTT,707871,Triphleba,707871,Triphleba,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Phoridae,Phorinae,,,Triphleba_92553,Holometabola,Aschiza
496,Blera,Blera,OTT,genus,Blera,100,1011661,226146,OTT,1011661,Blera,1011661,Blera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Xylotini,,Blera_226146,Holometabola,Aschiza
497,Goniops,Goniops,OTT,genus,Goniops,100,4453474,428065,OTT,4453474,Goniops,4453474,Goniops,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Pangoniinae,Scioniini,,Goniops_428065,Holometabola,
498,Przhevalskiana,Przhevalskiana,OTT,genus,Przhevalskiana,100,163751,123746,OTT,163751,Przhevalskiana,163751,Przhevalskiana,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Oestridae,Hypodermatinae,,,Przhevalskiana_123746,Holometabola,Schizophora
499,Aulacigaster,Aulacigaster,OTT,genus,Aulacigaster,100,465644,716608,OTT,465644,Aulacigaster,465644,Aulacigaster,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Aulacigastridae,,,,Aulacigaster_716608,Holometabola,Schizophora
500,Phytomyptera,Phytomyptera,OTT,genus,Phytomyptera,100,991468,179785,OTT,991468,Phytomyptera,991468,Phytomyptera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Tachininae,Siphonini,,Phytomyptera_179785,Holometabola,Schizophora
501,Corynoneura,Corynoneura,OTT,genus,Corynoneura,100,717471,611344,OTT,717471,Corynoneura,717471,Corynoneura,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,,,Corynoneura_611344,Holometabola,
502,Ornithophila,Ornithophila,OTT,genus,Ornithophila,100,4391139,1497392,OTT,4391139,Ornithophila,4391139,Ornithophila,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Hippoboscoidea,Hippoboscidae,Ornithomyinae,,,Ornithophila_1497392,Holometabola,Schizophora
503,Araucoderus,Araucoderus,OTT,genus,Araucoderus,100,4512934,1549737,OTT,4512934,Araucoderus,4512934,Araucoderus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Ptychopteromorpha,,Tanyderidae,,,,Araucoderus_1549737,Holometabola,
504,Musca,Musca,OTT,genus,Musca,100,484748,7369,OTT,484748,Musca,484748,Musca,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Muscinae,Muscini,,Musca_7369,Holometabola,Schizophora
505,Atherigona,Atherigona,OTT,genus,Atherigona,100,755025,305597,OTT,755025,Atherigona,755025,Atherigona,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Atherigoninae,,,Atherigona_305597,Holometabola,Schizophora
506,Dryomyza,Dryomyza,OTT,genus,Dryomyza,100,130144,169444,OTT,130144,Dryomyza,130144,Dryomyza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sciomyzoidea,Dryomyzidae,,,,Dryomyza_169444,Holometabola,Schizophora
507,Scoliocentra,Scoliocentra,OTT,genus,Scoliocentra,100,4400721,1823605,OTT,4400721,Scoliocentra,4400721,Scoliocentra,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sphaeroceroidea,Heleomyzidae,Heleomyzinae,,,Scoliocentra_1823605,Holometabola,Schizophora
508,Eriozona,Eriozona,OTT,genus,Eriozona,100,289909,414724,OTT,289909,Eriozona,289909,Eriozona,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Syrphini,,Eriozona_414724,Holometabola,Aschiza
509,Neossos,Neossos,OTT,genus,Neossos,100,4400887,2268121,OTT,4400887,Neossos,4400887,Neossos,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sphaeroceroidea,Heleomyzidae,Heleomyzinae,,,Neossos_2268121,Holometabola,Schizophora
510,Rhinophora,Rhinophora,OTT,genus,Rhinophora,100,259125,670625,OTT,259125,Rhinophora,259125,Rhinophora,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Rhinophoridae,,,,Rhinophora_670625,Holometabola,Schizophora
511,Brachypeza,Brachypeza,OTT,genus,Brachypeza,100,4496037,2326774,OTT,4496037,Brachypeza,4496037,Brachypeza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Mycetophilinae,Exechiini,,Brachypeza_2326774,Holometabola,
512,Cistudinomyia,Cistudinomyia,OTT,genus,Cistudinomyia,100,4373898,2173397,OTT,4373898,Cistudinomyia,4373898,Cistudinomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,Sarcophaginae,,,Cistudinomyia_2173397,Holometabola,Schizophora
513,Pachylophus,Pachylophus,OTT,genus,Pachylophus,100,4412853,1990794,OTT,4412853,Pachylophus,4412853,Pachylophus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Chloropinae,,,Pachylophus_1990794,Holometabola,Schizophora
514,Nycteribia,Nycteribia,OTT,genus,Nycteribia,100,805931,633884,OTT,805931,Nycteribia,805931,Nycteribia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Hippoboscoidea,Nycteribiidae,Nycteribiinae,,,Nycteribia_633884,Holometabola,Schizophora
515,Ditomyia,Ditomyia,OTT,genus,Ditomyia,100,4525128,1520322,OTT,4525128,Ditomyia,4525128,Ditomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Ditomyiidae,,,,Ditomyia_1520322,Holometabola,
516,Exechia,Exechia,OTT,genus,Exechia,100,983555,397139,OTT,983555,Exechia,983555,Exechia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Mycetophilinae,Exechiini,,Exechia_397139,Holometabola,
517,Acrocera,Acrocera,OTT,genus,Acrocera,100,862185,210245,OTT,862185,Acrocera,862185,Acrocera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Nemestrinoidea,Acroceridae,,,,Acrocera_210245,Holometabola,
518,Eupeodes,Eupeodes,OTT,genus,Eupeodes,100,619367,290403,OTT,619367,Eupeodes,619367,Eupeodes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Syrphini,,Eupeodes_290403,Holometabola,Aschiza
519,Sturmia,Sturmia,OTT,genus,Sturmia,100,671828,569089,OTT,671828,Sturmia,671828,Sturmia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Exoristinae,Sturmiini,,Sturmia_569089,Holometabola,Schizophora
520,Cacoxenus,Cacoxenus,OTT,genus,Cacoxenus,100,302197,462273,OTT,302197,Cacoxenus,302197,Cacoxenus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Steganinae,Gitonini,Gitonina,Cacoxenus_462273,Holometabola,Schizophora
