,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,updated_genus_ncbi_id,updated_species,updated_species_ott_id,updated_species_ncbi_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,Unnamed: 0,tip_name,superfamily,family,subfamily,tribe,genus,species,additional_identifiers,section,cohort,species group,subgenus,species subgroup,genus
1578,Apsilocephala,Apsilocephala,OTT,genus,Apsilocephala,100,362642,95085,OTT,362642,Apsilocephala,362642.0,,,,,Apsilocephala,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Apsilocephalidae,,,,1604,Apsilocephala_sp_Apsilocephalidae,,Apsilocephalidae,,,Apsilocephala,,,,Holometabola,,,,
1579,Microgephyra,Microgephyra,OTT,genus,Microgephyra,100,4428177,1611602,OTT,4428177,Microgephyra,4428177.0,,,,,Microgephyra,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Xestomyzinae,,,1605,Microgephyra_sp_nov_Therevidae,,Therevidae,,,Microgephyra,,nov,,Holometabola,,,,
1580,Microgephyra brincki,Microgephyra brincki,OTT,species,Microgephyra brincki,100,4428186,1611603,OTT,4428186,Microgephyra,4428177.0,1611602,brincki,4428186.0,1611603,Microgephyra brincki,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Xestomyzinae,,,1606,Microgephyra_brincki_Therevidae,,Therevidae,,,Microgephyra,brincki,,,Holometabola,,,,
1581,Microgephyra madagascariensis,Microgephyra madagascariensis,OTT,species,Microgephyra madagascariensis,100,4428190,1611605,OTT,4428190,Microgephyra,4428177.0,1611602,madagascariensis,4428190.0,1611605,Microgephyra madagascariensis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Xestomyzinae,,,1607,Microgephyra_madagascariensis_Therevidae,,Therevidae,,,Microgephyra,madagascariensis,,,Holometabola,,,,
1582,Hemigephyra braunsi,Hemigephyra braunsi,OTT,species,Hemigephyra braunsi,100,4427738,1611563,OTT,4427738,Hemigephyra,795803.0,240482,braunsi,4427738.0,1611563,Hemigephyra braunsi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Xestomyzinae,,,1608,Hemigephyra_braunsi_Therevidae,,Therevidae,,,Hemigephyra,braunsi,,,Holometabola,,,,
1583,Ceratosathe tridactyla,Ceratosathe tridactyla,OTT,species,Ceratosathe tridactyla,100,4428219,1611582,OTT,4428219,Ceratosathe,4428218.0,1611581,tridactyla,4428219.0,1611582,Ceratosathe tridactyla,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Xestomyzinae,,,1609,Ceratosathe_tridactyla_Therevidae,,Therevidae,,,Ceratosathe,tridactyla,,,Holometabola,,,,
1584,Xestomyza lugubris,Xestomyza lugubris,OTT,species,Xestomyza lugubris,100,4428194,1611640,OTT,4428194,Xestomyza,4428192.0,1611639,lugubris,4428194.0,1611640,Xestomyza lugubris,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Xestomyzinae,,,1610,Xestomyza_lugubris_Therevidae,,Therevidae,,,Xestomyza,lugubris,,,Holometabola,,,,
1585,Hemigephyra atra,Hemigephyra atra,OTT,species,Hemigephyra atra,100,288115,468735,OTT,288115,Hemigephyra,795803.0,240482,atra,288115.0,468735,Hemigephyra atra,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Xestomyzinae,,,1611,Hemigephyra_atra_Therevidae,,Therevidae,,,Hemigephyra,atra,,,Holometabola,,,,
1586,Henicomyia hubbardi,Henicomyia hubbardi,OTT,species,Henicomyia hubbardi,100,926442,95063,OTT,926442,Henicomyia,926444.0,95062,hubbardi,926442.0,95063,Henicomyia hubbardi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Xestomyzinae,,,1612,Henicomyia_hubbardi_Therevidae,,Therevidae,,,Henicomyia,hubbardi,,,Holometabola,,,,
1587,Henicomyia,Henicomyia,OTT,genus,Henicomyia,100,926444,95062,OTT,926444,Henicomyia,926444.0,,,,,Henicomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Xestomyzinae,,,1613,Henicomyia_sp_1_Therevidae,,Therevidae,,,Henicomyia,,1,,Holometabola,,,,
1588,Henicomyia,Henicomyia,OTT,genus,Henicomyia,100,926444,95062,OTT,926444,Henicomyia,926444.0,,,,,Henicomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Xestomyzinae,,,1614,Henicomyia_sp_2_Therevidae,,Therevidae,,,Henicomyia,,2,,Holometabola,,,,
1589,Nanexila argentiquadris,Nanexila argentiquadris,OTT,species,Nanexila argentiquadris,100,4427159,1611567,OTT,4427159,Nanexila,87070.0,97373,argentiquadris,4427159.0,1611567,Nanexila argentiquadris,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1615,Nanexila_argentiquadris_Therevidae,,Therevidae,,,Nanexila,argentiquadris,,,Holometabola,,,,
1590,Johnmannia tasmanica,Johnmannia tasmanica,OTT,species,Johnmannia tasmanica,100,4428401,,OTT,4428401,Johnmannia,4428400.0,1562684,tasmanica,4428401.0,,Johnmannia tasmanica,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1616,Johnmannia_tasmanica_Therevidae,,Therevidae,,,Johnmannia,tasmanica,,,Holometabola,,,,
1591,Eupsilocephala albodorsalis,Eupsilocephala albodorsalis,OTT,species,Eupsilocephala albodorsalis,100,4428407,1611586,OTT,4428407,Eupsilocephala,4428404.0,1611585,albodorsalis,4428407.0,1611586,Eupsilocephala albodorsalis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1617,Eupsilocephala_albodorsalis_Therevidae,,Therevidae,,,Eupsilocephala,albodorsalis,,,Holometabola,,,,
1592,Actenomeros paradoxa,Nanexila paradoxa,OTT,species,Actenomeros paradoxa,100,4427168,,OTT,4427168,Nanexila,87070.0,97373,paradoxa,4427168.0,,Nanexila paradoxa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1618,Actenomeros_paradoxa_Therevidae,,Therevidae,,,Actenomeros,paradoxa,,,Holometabola,,,,
1593,Taenogerella schlingeri,Taenogerella schlingeri,OTT,species,Taenogerella schlingeri,100,4428370,,OTT,4428370,Taenogerella,4428367.0,1769819,schlingeri,4428370.0,,Taenogerella schlingeri,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1619,Taenogerella_schlingeri_Therevidae,,Therevidae,,,Taenogerella,schlingeri,,,Holometabola,,,,
1594,Therevidae,Therevidae,OTT,family,Therevidae,100,653869,50676,OTT,653869,,,,,,,Therevidae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,,,,,1620,Therevidae_gen_sp_4_Therevidae,,Therevidae,,,,,4,,Holometabola,,,,
1595,Actenomeros act,Actenomeros,OTT,genus,Actenomeros,85,371476,240478,OTT,371476,Actenomeros,371476.0,,,,,Actenomeros,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1621,Actenomeros_act_Therevidae,,Therevidae,,,Actenomeros,act,,,Holometabola,,,,
1596,Neodialineura striatithorax,Neodialineura striatithorax,OTT,species,Neodialineura striatithorax,100,300637,95055,OTT,300637,Neodialineura,300636.0,95054,striatithorax,300637.0,95055,Neodialineura striatithorax,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1624,Neodialineura_striatithorax_Therevidae,,Therevidae,,,Neodialineura,striatithorax,,,Holometabola,,,,
1597,Neodialineura bifaria,Neodialineura bifaria,OTT,species,Neodialineura bifaria,100,5940017,1774264,OTT,5940017,Neodialineura,300636.0,95054,bifaria,5940017.0,1774264,Neodialineura bifaria,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1625,Neodialineura_bifaria_Therevidae,,Therevidae,,,Neodialineura,bifaria,,,Holometabola,,,,
1598,Neodialineura tinderry,Neodialineura,OTT,genus,Neodialineura,74,300636,95054,OTT,300636,Neodialineura,300636.0,,,,,Neodialineura,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1626,Neodialineura_tinderry_Therevidae,,Therevidae,,,Neodialineura,tinderry,,,Holometabola,,,,
1599,Entesia,Entesia,OTT,genus,Entesia,100,381370,101445,OTT,381370,Entesia,381370.0,,,,,Entesia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1627,Entesia_sp_Therevidae,,Therevidae,,,Entesia,,,,Holometabola,,,,
1600,Melanothereva lugubris,Melanothereva lugubris,OTT,species,Melanothereva lugubris,100,5034493,1611688,OTT,5034493,Melanothereva,968771.0,240528,lugubris,5034493.0,1611688,Melanothereva lugubris,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1628,Melanothereva_lugubris_Therevidae,,Therevidae,,,Melanothereva,lugubris,,,Holometabola,,,,
1601,Taenogerella pelicanstercis,Taenogerella,OTT,genus,Taenogerella,62,4428367,1769819,OTT,4428367,Taenogerella,4428367.0,,,,,Taenogerella,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1633,Taenogerella_pelicanstercis_Therevidae,,Therevidae,,,Taenogerella,pelicanstercis,,,Holometabola,,,,
1602,Taenogera longa,Taenogera longa,OTT,species,Taenogera longa,100,4427506,1611690,OTT,4427506,Taenogera,4428392.0,1611689,longa,4427506.0,1611690,Taenogera longa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1634,Taenogera_longa_Therevidae,,Therevidae,,,Taenogera,longa,,,Holometabola,,,,
1603,Ectinorhynchus,Ectinorhynchus,OTT,genus,Ectinorhynchus,100,447823,99790,OTT,447823,Ectinorhynchus,447823.0,,,,,Ectinorhynchus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1635,Ectinorhynchus_sp5_SLW_Therevidae,,Therevidae,,,Ectinorhynchus,,5_SLW,,Holometabola,,,,
1604,Ectinorhynchus,Ectinorhynchus,OTT,genus,Ectinorhynchus,100,447823,99790,OTT,447823,Ectinorhynchus,447823.0,,,,,Ectinorhynchus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1638,Ectinorhynchus_sp_SLW_Therevidae,,Therevidae,,,Ectinorhynchus,,SLW,,Holometabola,,,,
1605,Ectinorhynchus,Ectinorhynchus,OTT,genus,Ectinorhynchus,100,447823,99790,OTT,447823,Ectinorhynchus,447823.0,,,,,Ectinorhynchus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1640,Ectinorhynchus_sp_narellea_Therevidae,,Therevidae,,,Ectinorhynchus,,narellea,,Holometabola,,,,
1606,Evansomyia,Evansomyia,OTT,genus,Evansomyia,100,4522573,1562693,OTT,4522573,Evansomyia,4522573.0,,,,,Evansomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1641,Evansomyia_sp_Therevidae_1,,Therevidae,,,Evansomyia,,1,,Holometabola,,,,
1607,Evansomyia,Evansomyia,OTT,genus,Evansomyia,100,4522573,1562693,OTT,4522573,Evansomyia,4522573.0,,,,,Evansomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1642,Evansomyia_sp_Therevidae_3,,Therevidae,,,Evansomyia,,3,,Holometabola,,,,
1608,Evansomyia,Evansomyia,OTT,genus,Evansomyia,100,4522573,1562693,OTT,4522573,Evansomyia,4522573.0,,,,,Evansomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1643,Evansomyia_sp_Therevidae_2,,Therevidae,,,Evansomyia,,2,,Holometabola,,,,
1609,Evansomyia,Evansomyia,OTT,genus,Evansomyia,100,4522573,1562693,OTT,4522573,Evansomyia,4522573.0,,,,,Evansomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1644,Evansomyia_sp_Therevidae,,Therevidae,,,Evansomyia,,,,Holometabola,,,,
1610,Evansomyia nowsteadtas,Evansomyia,OTT,genus,Evansomyia,62,4522573,1562693,OTT,4522573,Evansomyia,4522573.0,,,,,Evansomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1646,Evansomyia_nowsteadtas_Therevidae,,Therevidae,,,Evansomyia,nowsteadtas,,,Holometabola,,,,
1611,Ectinorynchus,Ectinorhynchus,OTT,genus,Ectinorhynchus,96,447823,99790,OTT,447823,Ectinorhynchus,447823.0,,,,,Ectinorhynchus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1647,Ectinorynchus_sp_Therevidae,,Therevidae,,,Ectinorynchus,,,,Holometabola,,,,
1612,Ectinorhynchus victoria,Ectinorhynchus,OTT,genus,Ectinorhynchus,76,447823,99790,OTT,447823,Ectinorhynchus,447823.0,,,,,Ectinorhynchus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1648,Ectinorhynchus_victoria_Therevidae,,Therevidae,,,Ectinorhynchus,victoria,,,Holometabola,,,,
1613,Ectinorhynchus pollinosus,Ectinorhynchus,OTT,genus,Ectinorhynchus,72,447823,99790,OTT,447823,Ectinorhynchus,447823.0,,,,,Ectinorhynchus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1649,Ectinorhynchus_pollinosus_Therevidae,,Therevidae,,,Ectinorhynchus,pollinosus,,,Holometabola,,,,
1614,Ectinorhynchus commoni,Ectinorhynchus,OTT,genus,Ectinorhynchus,78,447823,99790,OTT,447823,Ectinorhynchus,447823.0,,,,,Ectinorhynchus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Therevinae,,,1650,Ectinorhynchus_commoni_Therevidae,,Therevidae,,,Ectinorhynchus,commoni,,,Holometabola,,,,
1615,Agapophytus antheliogynaion,Agapophytus antheliogynaion,OTT,species,Agapophytus antheliogynaion,100,4427264,1769808,OTT,4427264,Agapophytus,300640.0,95050,antheliogynaion,4427264.0,1769808,Agapophytus antheliogynaion,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1652,Agapophytus_antheliogynaion_Therevidae,,Therevidae,,,Agapophytus,antheliogynaion,,,Holometabola,,,,
1616,Agapophytus queenslandi,Agapophytus queenslandi,OTT,species,Agapophytus queenslandi,100,87153,97370,OTT,87153,Agapophytus,300640.0,95050,queenslandi,87153.0,97370,Agapophytus queenslandi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1653,Agapophytus_queenslandi_Therevidae,,Therevidae,,,Agapophytus,queenslandi,,,Holometabola,,,,
1617,Agapophytus paramonovi,Agapophytus paramonovi,OTT,species,Agapophytus paramonovi,100,4427271,1774251,OTT,4427271,Agapophytus,300640.0,95050,paramonovi,4427271.0,1774251,Agapophytus paramonovi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1654,Agapophytus_paramonovi_Therevidae,,Therevidae,,,Agapophytus,paramonovi,,,Holometabola,,,,
1618,Therevidae,Therevidae,OTT,family,Therevidae,100,653869,50676,OTT,653869,,,,,,,Therevidae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,,,,,1655,Therevidae_gen_sp_3_Therevidae,,Therevidae,,,,,3,,Holometabola,,,,
1619,Agapophytus bicolor,Agapophytus bicolor,OTT,species,Agapophytus bicolor,100,221291,240498,OTT,221291,Agapophytus,300640.0,95050,bicolor,221291.0,240498,Agapophytus bicolor,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1656,Agapophytus_bicolor_Therevidae,,Therevidae,,,Agapophytus,bicolor,,,Holometabola,,,,
1620,Agapophytus aterrimus,Agapophytus aterrimus,OTT,species,Agapophytus aterrimus,100,1054623,97367,OTT,1054623,Agapophytus,300640.0,95050,aterrimus,1054623.0,97367,Agapophytus aterrimus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1657,Agapophytus_aterrimus_Therevidae,,Therevidae,,,Agapophytus,aterrimus,,,Holometabola,,,,
1621,Agapophytus aga,Agapophytus,OTT,genus,Agapophytus,85,300640,95050,OTT,300640,Agapophytus,300640.0,,,,,Agapophytus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1658,Agapophytus_aga_Therevidae,,Therevidae,,,Agapophytus,aga,,,Holometabola,,,,
1622,Therevidae,Therevidae,OTT,family,Therevidae,100,653869,50676,OTT,653869,,,,,,,Therevidae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,,,,,1659,Therevidae_gen_sp_2_Therevidae,,Therevidae,,,,,2,,Holometabola,,,,
1623,Pipinnipons fascipennis,Pipinnipons fascipennis,OTT,species,Pipinnipons fascipennis,100,589616,627921,OTT,589616,Pipinnipons,68636.0,627919,fascipennis,589616.0,627921,Pipinnipons fascipennis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1660,Pipinnipons_fascipennis_Therevidae,,Therevidae,,,Pipinnipons,fascipennis,,,Holometabola,,,,
1624,Pipinnipons kroeberi,Pipinnipons kroeberi,OTT,species,Pipinnipons kroeberi,100,589613,627920,OTT,589613,Pipinnipons,68636.0,627919,kroeberi,589613.0,627920,Pipinnipons kroeberi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1661,Pipinnipons_kroeberi_Therevidae,,Therevidae,,,Pipinnipons,kroeberi,,,Holometabola,,,,
1625,Acupalpa semirufa,Acupalpa semirufa,OTT,species,Acupalpa semirufa,100,4427631,1774250,OTT,4427631,Acupalpa,478363.0,97310,semirufa,4427631.0,1774250,Acupalpa semirufa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1662,Acupalpa_semirufa_Therevidae,,Therevidae,,,Acupalpa,semirufa,,,Holometabola,,,,
1626,Acupalpa divisa,Acupalpa divisa,OTT,species,Acupalpa divisa,100,637354,97311,OTT,637354,Acupalpa,478363.0,97310,divisa,637354.0,97311,Acupalpa divisa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1663,Acupalpa_divisa_Therevidae,,Therevidae,,,Acupalpa,divisa,,,Holometabola,,,,
1627,Laxotela whitei,Laxotela whitei,OTT,species,Laxotela whitei,100,4427639,1769813,OTT,4427639,Laxotela,487062.0,797146,whitei,4427639.0,1769813,Laxotela whitei,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1664,Laxotela_whitei_Therevidae,,Therevidae,,,Laxotela,whitei,,,Holometabola,,,,
1628,Laxotela plata,Laxotela plata,OTT,species,Laxotela plata,100,4427638,1774262,OTT,4427638,Laxotela,487062.0,797146,plata,4427638.0,1774262,Laxotela plata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1665,Laxotela_plata_Therevidae,,Therevidae,,,Laxotela,plata,,,Holometabola,,,,
1629,Belonalys obscura,Belonalys obscura,OTT,species,Belonalys obscura,100,4428348,1774269,OTT,4428348,Belonalys,4428345.0,1774268,obscura,4428348.0,1774269,Belonalys obscura,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1666,Belonalys_obscura_Therevidae,,Therevidae,,,Belonalys,obscura,,,Holometabola,,,,
1630,Laxotela hauseri,Laxotela hauseri,OTT,species,Laxotela hauseri,100,487063,797147,OTT,487063,Laxotela,487062.0,797146,hauseri,487063.0,797147,Laxotela hauseri,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1667,Laxotela_hauseri_Therevidae,,Therevidae,,,Laxotela,hauseri,,,Holometabola,,,,
1631,Patanothrix skevingtoni,Patanothrix skevingtoni,OTT,species,Patanothrix skevingtoni,100,442806,240537,OTT,442806,Patanothrix,442805.0,240536,skevingtoni,442806.0,240537,Patanothrix skevingtoni,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1668,Patanothrix_skevingtoni_Therevidae,,Therevidae,,,Patanothrix,skevingtoni,,,Holometabola,,,,
1632,Patanothrix wilsoni,Patanothrix wilsoni,OTT,species,Patanothrix wilsoni,100,442811,240538,OTT,442811,Patanothrix,442805.0,240536,wilsoni,442811.0,240538,Patanothrix wilsoni,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1669,Patanothrix_wilsoni_Therevidae,,Therevidae,,,Patanothrix,wilsoni,,,Holometabola,,,,
1633,Bonjeania clamosis,Bonjeania clamosis,OTT,species,Bonjeania clamosis,100,87102,97371,OTT,87102,Bonjeania,300642.0,95052,clamosis,87102.0,97371,Bonjeania clamosis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Therevidae,Agapophytinae,,,1670,Bonjeania_clamosis_Therevidae,,Therevidae,,,Bonjeania,clamosis,,,Holometabola,,,,
