tip_name,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,updated_genus_ncbi_id,updated_species,updated_species_ott_id,updated_species_ncbi_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,cohort,infraclass,superorder,order,suborder,infraorder,section,superfamily,family,subfamily,tribe,subtribe,species group,subgenus,species subgroup,notes
Episyrphus_balteatus,Episyrphus balteatus,Episyrphus balteatus,OTT,species,Episyrphus balteatus,100,281217,286459,OTT,281217,Episyrphus,281221,286458,balteatus,281217,286459,Episyrphus balteatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Aschiza,Syrphoidea,Syrphidae,Syrphinae,Syrphini,,,,,
Rhingia_nasica,Rhingia nasica,Rhingia nasica,OTT,species,Rhingia nasica,100,468440,192450,OTT,468440,Rhingia,652762,192449,nasica,468440,192450,Rhingia nasica,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Aschiza,Syrphoidea,Syrphidae,Eristalinae,Rhingiini,,,,,
Cephalops_longistylis,Cephalops longistylis,Cephalops longistylis,OTT,species,Cephalops longistylis,100,693016,1262230,OTT,693016,Cephalops,164983,115242,longistylis,693016,1262230,Cephalops longistylis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Aschiza,Syrphoidea,Pipunculidae,Pipunculinae,Cephalopsini,,,,,
Neoalticomerus_seamansi,Neoalticomerus seamansi,Neoalticomerus seamansi,OTT,species,Neoalticomerus seamansi,100,545710,716623,OTT,545710,Neoalticomerus,300551,716622,seamansi,545710,716623,Neoalticomerus seamansi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Opomyzoidea,Odiniidae,,,,,,,
Periscelis_sp,Periscelis,Periscelis,OTT,genus,Periscelis,100,415192,716628,OTT,415192,Periscelis,415192,,,,,Periscelis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Opomyzoidea,Periscelididae,,,,,,,
Meoneura_sp,Meoneura,Meoneura,OTT,,Meoneura,100,940841,716639,OTT,940841,,940841,,,,,Meoneura,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Carnoidea,Carnidae,,,,,,,
Cerodontha_dorsalis,Cerodontha dorsalis,Cerodontha dorsalis,OTT,species,Cerodontha dorsalis,100,542768,414294,OTT,542768,Cerodontha,587947,127401,dorsalis,542768,414294,Cerodontha dorsalis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Opomyzoidea,Agromyzidae,Phytomyzinae,,,,Cerodontha subgenus Cerodontha,,
Phytomyza_ilicicola,Phytomyza ilicicola,Phytomyza ilicicola,OTT,species,Phytomyza ilicicola,100,651418,132625,OTT,651418,Phytomyza,129653,132616,ilicicola,651418,132625,Phytomyza ilicicola,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Opomyzoidea,Agromyzidae,Phytomyzinae,,,,,,
Spelobia_bifrons,Spelobia bifrons,Spelobia bifrons,OTT,species,Spelobia bifrons,100,168191,1262253,OTT,168191,Spelobia,1048203,1035150,bifrons,168191,1262253,Spelobia bifrons,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Sphaeroceroidea,Sphaeroceridae,Limosininae,,,,,,
Pseudocollinella_humida,Pseudocollinella humida,Pseudocollinella humida,OTT,species,Pseudocollinella humida,100,21547,1262325,OTT,21547,Pseudocollinella,140556,1262324,humida,21547,1262325,Pseudocollinella humida,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Sphaeroceroidea,Sphaeroceridae,Limosininae,,,,,,
Coenia_palustris,Coenia palustris,Coenia palustris,OTT,,Coenia palustris,100,507326,1262293,OTT,507326,,269893,1262292,,507326,1262293,Coenia palustris,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Ephydroidea,Ephydridae,Ephydrinae,,,,,,
Psilopa_polita,Psilopa polita,Psilopa polita,OTT,,Psilopa polita,100,846396,1262249,OTT,846396,,755023,305593,,846396,1262249,Psilopa polita,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Ephydroidea,Ephydridae,Discomyzinae,,,,,,
Hydrellia_griseola,Hydrellia griseola,Hydrellia griseola,OTT,species,Hydrellia griseola,100,355833,1262240,OTT,355833,Hydrellia,73660,92591,griseola,355833,1262240,Hydrellia griseola,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Ephydroidea,Ephydridae,Hydrelliinae,,,,,,
Drosophila_melanogaster,Drosophila melanogaster,Drosophila melanogaster,OTT,,Drosophila melanogaster,100,505714,7227,OTT,505714,,34907,7215,,505714,7227,Drosophila melanogaster,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Ephydroidea,Drosophilidae,Drosophilinae,Drosophilini,,melanogaster group,Sophophora,melanogaster subgroup,
Braula_coeca,Braula coeca,Braula coeca,OTT,,Braula coeca,100,26327,305562,OTT,26327,,26329,305561,,26327,305562,Braula coeca,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Carnoidea,Braulidae,,,,,,,
Cryptochetum_sp,Cryptochetum,Cryptochetum,OTT,,Cryptochetum,100,372190,1262333,OTT,372190,,372190,,,,,Cryptochetum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Carnoidea,Cryptochetidae,,,,,,,
Camilla_sp,Camilla,Camilla,OTT,,Camilla,100,372232,1262331,OTT,372232,,372232,,,,,Camilla,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Ephydroidea,Camillidae,,,,,,,
Curtonotum_helvum,Curtonotum helvum,Curtonotum helvum,OTT,species,Curtonotum helvum,100,354068,1262297,OTT,354068,Curtonotum,507315,1262296,helvum,354068,1262297,Curtonotum helvum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Ephydroidea,Curtonotidae,,,,,,,
Campichoeta_punctum,Campichoeta punctum,Campichoeta punctum,OTT,species,Campichoeta punctum,100,712225,1262281,OTT,712225,Campichoeta,793417,1262280,punctum,712225,1262281,Campichoeta punctum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Ephydroidea,Campichoetidae,,,,,,,
Diastata_fuscula,Diastata fuscula,Diastata fuscula,OTT,,Diastata fuscula,100,269894,1262299,OTT,269894,,269896,1262298,,269894,1262299,Diastata fuscula,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Ephydroidea,Diastatidae,,,,,,,
Paratrichobius_longicrus,Paratrichobius longicrus,Paratrichobius longicrus,OTT,species,Paratrichobius longicrus,100,64240,402416,OTT,64240,Paratrichobius,64242,402415,longicrus,64240,402416,Paratrichobius longicrus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Hippoboscoidea,Streblidae,Trichobiinae,,,,,,
Glossina_morsitans,Glossina morsitans,Glossina morsitans,OTT,species,Glossina morsitans,100,184919,7394,OTT,184919,Glossina,753708,7393,morsitans,184919,7394,Glossina morsitans,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Hippoboscoidea,Glossinidae,,,,,Glossina subgenus Glossina,,
Crataerina_hirudinus,Crataerina hirudinus,Stenepteryx hirundinis,OTT,species,Crataerina hirundinis,93,327085,452760,OTT,327085,Stenepteryx,813823,452759,hirundinis,327085,452760,Stenepteryx hirundinis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Hippoboscoidea,Hippoboscidae,Ornithomyinae,,,,,,
Ornithomyia_avicularia,Ornithomyia avicularia,Ornithomya avicularia,OTT,species,Ornithomyia avicularia,100,638,170916,OTT,638,Ornithomya,634,170915,avicularia,638,170916,Ornithomya avicularia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Hippoboscoidea,Hippoboscidae,Ornithomyinae,,,,,,
Fannia_canicularis,Fannia canicularis,Fannia canicularis,OTT,species,Fannia canicularis,100,1089889,307205,OTT,1089889,Fannia,557410,95468,canicularis,1089889,307205,Fannia canicularis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Muscoidea,Fanniidae,,,,,,,
Drymeia_alpicola,Drymeia alpicola,Drymeia alpicola,OTT,species,Drymeia alpicola,100,1005501,559670,OTT,1005501,Drymeia,292150,559669,alpicola,1005501,559670,Drymeia alpicola,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Muscoidea,Muscidae,Azeliinae,Azeliini,,,,,
Musca_domestica,Musca domestica,Musca domestica,OTT,species,Musca domestica,100,1011010,7370,OTT,1011010,Musca,484748,7369,domestica,1011010,7370,Musca domestica,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Muscoidea,Muscidae,Muscinae,Muscini,,,Musca subgenus Musca,,
Stomoxys_calcitrans,Stomoxys calcitrans,Stomoxys calcitrans,OTT,species,Stomoxys calcitrans,100,42520,35570,OTT,42520,Stomoxys,563383,35569,calcitrans,42520,35570,Stomoxys calcitrans,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Muscoidea,Muscidae,Muscinae,Stomoxyini,,,,,
Delia_radicum,Delia radicum,Delia radicum,OTT,,Delia radicum,100,116718,30064,OTT,116718,,116717,30063,,116718,30064,Delia radicum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Muscoidea,Anthomyiidae,Anthomyiinae,,,,,,
Scatophaga_stercoraria,Scatophaga stercoraria,Scathophaga stercoraria,OTT,species,Scatophaga stercoraria,100,557400,95463,OTT,557400,Scathophaga,557403,95462,stercoraria,557400,95463,Scathophaga stercoraria,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Muscoidea,Scathophagidae,Scathophaginae,,,,,,
Cephenemyia_phobifer,Cephenemyia phobifer,Cephenemyia phobifer,OTT,species,Cephenemyia phobifer,100,272955,1262231,OTT,272955,Cephenemyia,825503,170894,phobifer,272955,1262231,Cephenemyia phobifer,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Oestridae,Cephenemyiinae,,,,,,
Sarcophaga_bullata,Sarcophaga bullata,Sarcophaga bullata,OTT,,Sarcophaga bullata,100,334389,7385,OTT,334389,,334388,7384,,334389,7385,Sarcophaga bullata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Sarcophagidae,Sarcophaginae,,,,Neobellieria,,
Peckia_alvarengai,Peckia alvarengai,Peckia alvarengai,OTT,species,Peckia alvarengai,100,208110,670642,OTT,208110,Peckia,945881,128957,alvarengai,208110,670642,Peckia alvarengai,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Sarcophagidae,Sarcophaginae,,,,,,
Phyto_melanocephala,Phyto melanocephala,Phyto melanocephala,OTT,species,Phyto melanocephala,100,876831,1262321,OTT,876831,Phyto,21720,1262320,melanocephala,876831,1262321,Phyto melanocephala,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Rhinophoridae,,,,,,,
Cochliomyia_macellaria,Cochliomyia macellaria,Cochliomyia macellaria,OTT,species,Cochliomyia macellaria,100,578164,66361,OTT,578164,Cochliomyia,578163,66360,macellaria,578164,66361,Cochliomyia macellaria,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Calliphoridae,Chrysomyinae,Chrysomyini,,,,,
Gymnosoma_nudifrons,Gymnosoma nudifrons,Gymnosoma nudifrons,OTT,species,Gymnosoma nudifrons,100,734103,670587,OTT,734103,Gymnosoma,774129,569045,nudifrons,734103,670587,Gymnosoma nudifrons,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Tachinidae,Phasiinae,Gymnosomatini,,,,,
Siphona_flavifrons,Siphona flavifrons,Siphona flavifrons,OTT,species,Siphona flavifrons,100,998578,1262251,OTT,998578,Siphona,256069,179516,flavifrons,998578,1262251,Siphona flavifrons,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Tachinidae,Tachininae,Siphonini,,,,,
Tachina_grossa,Tachina grossa,Tachina grossa,OTT,species,Tachina grossa,100,380743,141258,OTT,380743,Tachina,380866,141257,grossa,380743,141258,Tachina grossa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Tachinidae,Tachininae,Tachinini,,,,,
Exorista_larvarum,Exorista larvarum,Exorista larvarum,OTT,species,Exorista larvarum,100,1035297,380514,OTT,1035297,Exorista,637588,113238,larvarum,1035297,380514,Exorista larvarum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Tachinidae,Exoristinae,Exoristini,,,,,
Axinia_zentae,Axinia zentae,Axinia zentae,OTT,species,Axinia zentae,100,734085,1262285,OTT,734085,Axinia,712249,1262284,zentae,734085,1262285,Axinia zentae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Rhinophoridae,,,,,,,
Phania_funesta,Phania funesta,Phania funesta,OTT,species,Phania funesta,100,4376916,670618,OTT,4376916,Phania,4376915,670617,funesta,4376916,670618,Phania funesta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Oestroidea,Tachinidae,Phasiinae,,,,,,
Megamerina_sp,Megamerina,Megamerina,OTT,genus,Megamerina,100,749372,1262335,OTT,749372,Megamerina,749372,,,,,Megamerina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Diopsoidea,Megamerinidae,,,,,,,
Gymnochiromyia_sp,Gymnochiromyia,Gymnochiromyia,OTT,genus,Gymnochiromyia,100,940820,716637,OTT,940820,Gymnochiromyia,940820,,,,,Gymnochiromyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Sphaeroceroidea,Chyromyidae,,,Chyromyinae,,,,
Geomyza_tripunctata,Geomyza tripunctata,Geomyza tripunctata,OTT,species,Geomyza tripunctata,100,306962,500269,OTT,306962,Geomyza,434538,305619,tripunctata,306962,500269,Geomyza tripunctata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Opomyzoidea,Opomyzidae,,,,,,,
Opomyza_florum,Opomyza florum,Opomyza florum,OTT,species,Opomyza florum,100,846375,1262245,OTT,846375,Opomyza,365223,716643,florum,846375,1262245,Opomyza florum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Opomyzoidea,Opomyzidae,,,,,,,
Sepsis_cynipsea,Sepsis cynipsea,Sepsis cynipsea,OTT,species,Sepsis cynipsea,100,394644,141453,OTT,394644,Sepsis,199055,137507,cynipsea,394644,141453,Sepsis cynipsea,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Sciomyzoidea,Sepsidae,,,,,,,
Acartophthalmus_nigrinus,Acartophthalmus nigrinus,Acartophthalmus nigrinus,OTT,species,Acartophthalmus nigrinus,100,621662,1262227,OTT,621662,Acartophthalmus,465647,716606,nigrinus,621662,1262227,Acartophthalmus nigrinus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Opomyzoidea,Acartophthalmidae,,,,,,,
Richardia_teevani,Richardia teevani,Richardia teevani,OTT,species,Richardia teevani,100,138858,1262354,OTT,138858,Richardia,140417,1262352,teevani,138858,1262354,Richardia teevani,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Richardiidae,,,,,,,
Lonchaea_polita,Lonchaea polita,Lonchaea polita,OTT,species,Lonchaea polita,100,1018504,1262242,OTT,1018504,Lonchaea,407477,198649,polita,1018504,1262242,Lonchaea polita,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Lonchaeidae,,,,,,,
Mycetaulus_sp,Mycetaulus,Mycetaulus,OTT,genus,Mycetaulus,100,749370,1262337,OTT,749370,Mycetaulus,749370,,,,,Mycetaulus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Piophilidae,Piophilinae,,,,,,
Melieria_omissa,Melieria omissa,Melieria omissa,OTT,species,Melieria omissa,100,991259,1262360,OTT,991259,Melieria,967851,1262359,omissa,991259,1262360,Melieria omissa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Ulidiidae,Otitinae,,,,,,
Herina_palustris,Herina palustris,Herina palustris,OTT,species,Herina palustris,100,108552,1262301,OTT,108552,Herina,108554,1262300,palustris,108552,1262301,Herina palustris,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Ulidiidae,Otitinae,,,,,,
Rivellia_syngenesiae,Rivellia syngenesiae,Rivellia syngenesiae,OTT,,Rivellia syngenesiae,100,168189,1262250,OTT,168189,,430301,28633,,168189,1262250,Rivellia syngenesiae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Platystomatidae,Platystomatinae,,,,,,
Nepaliseta_ashleyi,Nepaliseta ashleyi,Nepaliseta ashleyi,OTT,species,Nepaliseta ashleyi,100,769421,1262315,OTT,769421,Nepaliseta,769410,1262314,ashleyi,769421,1262315,Nepaliseta ashleyi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Ctenostylidae,,,,,,,
Tachinisca_cyaneiventris,Tachinisca cyaneiventris,Tachinisca cyaneiventris,OTT,species,Tachinisca cyaneiventris,100,334363,390814,OTT,334363,Tachinisca,334367,390813,cyaneiventris,334363,390814,Tachinisca cyaneiventris,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Tephritidae,Tachiniscinae,Tachiniscini,,,,,
Cardiacera_nr._miliacea,Cardiacera,Cardiacera,OTT,genus,Cardiacera,100,357016,1262288,OTT,357016,Cardiacera,357016,,,,,Cardiacera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Pyrgotidae,,,,,,,
Ceratitis_capitata,Ceratitis capitata,Ceratitis capitata,OTT,,Ceratitis capitata,100,34902,7213,OTT,34902,,34901,7212,,34902,7213,Ceratitis capitata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Tephritidae,Dacinae,Ceratitidini,,,Ceratitis subgenus Ceratitis,,
Trupanea_bullocki,Trupanea bullocki,Trupanea bullocki,OTT,species,Trupanea bullocki,100,998596,1262255,OTT,998596,Trupanea,116714,30060,bullocki,998596,1262255,Trupanea bullocki,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Tephritoidea,Tephritidae,Tephritinae,Tephritini,,,,,
Inbiomyia_mcalpineorum,Inbiomyia mcalpineorum,Inbiomyia mcalpineorum,OTT,species,Inbiomyia mcalpineorum,100,415771,1262305,OTT,415771,Inbiomyia,415801,1262304,mcalpineorum,415771,1262305,Inbiomyia mcalpineorum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Carnoidea,Inbiomyiidae,,,,,,,
Nemula_longarista,Nemula longarista,Nemula longarista,OTT,species,Nemula longarista,100,300549,716621,OTT,300549,Nemula,415202,716620,longarista,300549,716621,Nemula longarista,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Opomyzoidea,Neminidae,,,,,,,
Aulacigaster_sp,Aulacigaster,Aulacigaster,OTT,genus,Aulacigaster,100,465644,716608,OTT,465644,Aulacigaster,465644,,,,,Aulacigaster,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Opomyzoidea,Aulacigastridae,,,,,,,
Telostylinus_sp,Telostylinus,Telostylinus,OTT,genus,Telostylinus,100,958415,1262347,OTT,958415,Telostylinus,958415,,,,,Telostylinus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Nerioidea,Neriidae,,,,,,,
Rhinopomyzella_sp,Rhinopomyzella,Rhinopomyzella,OTT,genus,Rhinopomyzella,100,110784,1262345,OTT,110784,Rhinopomyzella,110784,,,,,Rhinopomyzella,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Nerioidea,Cypselosomatidae,,,,,,,
Compsobata_cibaria,Compsobata cibaria,Compsobata cibaria,OTT,species,Compsobata cibaria,100,273002,1262234,OTT,273002,Compsobata,281223,286452,cibaria,273002,1262234,Compsobata cibaria,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Nerioidea,Micropezidae,Calobatinae,,,,,,
