Unnamed: 0,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,infraclass,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,seqname,section,cohort
499,Epichlorops,Epichlorops,OTT,genus,Epichlorops,100,4415528,540897,OTT,4415528,Epichlorops,4415528.0,Epichlorops,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Chloropinae,,,Epichlorops_540897,Schizophora,Holometabola
500,Calliphora,Calliphora,OTT,genus,Calliphora,100,1011001,7372,OTT,1011001,Calliphora,1011001.0,Calliphora,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Calliphorinae,,,Calliphora_7372,Schizophora,Holometabola
501,Pantophthalmus,Pantophthalmus,OTT,genus,Pantophthalmus,100,932514,124295,OTT,932514,Pantophthalmus,932514.0,Pantophthalmus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Xylophagomorpha,,Pantophthalmidae,,,,Pantophthalmus_124295,,Holometabola
502,Verrallia,Verrallia,OTT,genus,Verrallia,100,4627,115333,OTT,4627,Verrallia,4627.0,Verrallia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Pipunculidae,Chalarinae,,,Verrallia_115333,Aschiza,Holometabola
503,Amenia,Amenia,OTT,genus,Amenia,100,4390257,2086281,OTT,4390257,Amenia,4390257.0,Amenia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Ameniinae,,,Amenia_2086281,Schizophora,Holometabola
504,Brachypeza,Brachypeza,OTT,genus,Brachypeza,100,4496037,2326774,OTT,4496037,Brachypeza,4496037.0,Brachypeza,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Mycetophilinae,Exechiini,,Brachypeza_2326774,,Holometabola
505,Bradysia,Bradysia,OTT,genus,Bradysia,100,42519,35571,OTT,42519,Bradysia,42519.0,Bradysia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,,,,Bradysia_35571,,Holometabola
506,Ablabesmyia,Ablabesmyia,OTT,genus,Ablabesmyia,100,144497,46216,OTT,144497,Ablabesmyia,144497.0,Ablabesmyia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,Pentaneurini,,Ablabesmyia_46216,,Holometabola
507,Trypocalliphora,Trypocalliphora,OTT,genus,Trypocalliphora,100,442891,1042207,OTT,442891,Trypocalliphora,442891.0,Trypocalliphora,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Chrysomyinae,Chrysomyini,,Trypocalliphora_1042207,Schizophora,Holometabola
508,Sitodiplosis,Sitodiplosis,OTT,genus,Sitodiplosis,100,927316,263139,OTT,927316,Sitodiplosis,927316.0,Sitodiplosis,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Cecidomyiini,,Sitodiplosis_263139,,Holometabola
509,Pelidnoptera,Pelidnoptera,OTT,genus,Pelidnoptera,100,751820,1096074,OTT,751820,Pelidnoptera,751820.0,Pelidnoptera,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sciomyzoidea,Sciomyzidae,,,,Pelidnoptera_1096074,Schizophora,Holometabola
510,Melanophora,Melanophora,OTT,genus,Melanophora,100,4369535,1606787,OTT,4369535,Melanophora,4369535.0,Melanophora,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Rhinophoridae,,,,Melanophora_1606787,Schizophora,Holometabola
511,Teratomyzidae,Teratomyzidae,OTT,family,Teratomyzidae,100,754004,286483,OTT,754004,,,Teratomyzidae,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,,,,,Teratomyzidae,Schizophora,Holometabola
512,Brachyopa,Brachyopa,OTT,genus,Brachyopa,100,4359871,1637464,OTT,4359871,Brachyopa,4359871.0,Brachyopa,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Brachyopini,,Brachyopa_1637464,Aschiza,Holometabola
513,Macquartia,Macquartia,OTT,genus,Macquartia,100,4385939,1918266,OTT,4385939,Macquartia,4385939.0,Macquartia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Dexiinae,Macquartiini,,Macquartia_1918266,Schizophora,Holometabola
514,Odontomyia,Odontomyia,OTT,genus,Odontomyia,100,864925,343652,OTT,864925,Odontomyia,864925.0,Odontomyia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,Stratiomyinae,Stratiomyini,,Odontomyia_343652,,Holometabola
515,Dolichopus,Dolichopus,OTT,genus,Dolichopus,100,1091455,192427,OTT,1091455,Dolichopus,1091455.0,Dolichopus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,Dolichopus_192427,,Holometabola
516,Nemotelus,Nemotelus,OTT,genus,Nemotelus,100,419090,343582,OTT,419090,Nemotelus,419090.0,Nemotelus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,Nemotelinae,,,Nemotelus_343582,,Holometabola
518,Contarinia,Contarinia,OTT,genus,Contarinia,100,856271,153220,OTT,856271,Contarinia,856271.0,Contarinia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Cecidomyiini,,Contarinia_153220,,Holometabola
519,Bibio,Bibio,OTT,genus,Bibio,100,121915,189978,OTT,121915,Bibio,121915.0,Bibio,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Bibionoidea,Bibionidae,Bibioninae,,,Bibio_189978,,Holometabola
520,Psectrotanypus,Psectrotanypus,OTT,genus,Psectrotanypus,100,190541,903467,OTT,190541,Psectrotanypus,190541.0,Psectrotanypus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,Macropelopiini,,Psectrotanypus_903467,,Holometabola
521,Liopiophila,Liopiophila,OTT,genus,Liopiophila,100,4409792,1603421,OTT,4409792,Liopiophila,4409792.0,Liopiophila,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Piophilidae,Piophilinae,,,Liopiophila_1603421,Schizophora,Holometabola
522,Atherix,Atherix,OTT,genus,Atherix,100,932517,124299,OTT,932517,Atherix,932517.0,Atherix,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Athericidae,,,,Atherix_124299,,Holometabola
523,Cuterebra,Cuterebra,OTT,genus,Cuterebra,100,825505,170896,OTT,825505,Cuterebra,825505.0,Cuterebra,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Oestridae,Cuterebrinae,,,Cuterebra_170896,Schizophora,Holometabola
524,Rhyncomya,Rhyncomya,OTT,genus,Rhyncomya,100,259131,670621,OTT,259131,Rhyncomya,259131.0,Rhyncomya,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Rhiniidae,,,,Rhyncomya_670621,Schizophora,Holometabola
525,Sycorax,Sycorax,OTT,genus,Sycorax,100,752761,114592,OTT,752761,Sycorax,752761.0,Sycorax,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Psychodomorpha,Psychodoidea,Psychodidae,Sycoracinae,,,Sycorax_114592,,Holometabola
526,Chyliza,Chyliza,OTT,genus,Chyliza,100,940823,716634,OTT,940823,Chyliza,940823.0,Chyliza,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Diopsoidea,Psilidae,Chylizinae,,,Chyliza_716634,Schizophora,Holometabola
527,Hybomitra,Hybomitra,OTT,genus,Hybomitra,100,438366,124690,OTT,438366,Hybomitra,438366.0,Hybomitra,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Tabaninae,Tabanini,,Hybomitra_124690,,Holometabola
528,Fergusonina,Fergusonina,OTT,genus,Fergusonina,100,201385,156411,OTT,201385,Fergusonina,201385.0,Fergusonina,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Fergusoninidae,,,,Fergusonina_156411,Schizophora,Holometabola
529,Wohlfahrtia,Wohlfahrtia,OTT,genus,Wohlfahrtia,100,316407,128961,OTT,316407,Wohlfahrtia,316407.0,Wohlfahrtia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,Paramacronychiinae,,,Wohlfahrtia_128961,Schizophora,Holometabola
531,Hesperinus,Hesperinus,OTT,genus,Hesperinus,100,615835,1086788,OTT,615835,Hesperinus,615835.0,Hesperinus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Bibionoidea,Hesperinidae,,,,Hesperinus_1086788,,Holometabola
532,Leptocera,Leptocera,OTT,genus,Leptocera,100,4398843,1614654,OTT,4398843,Leptocera,4398843.0,Leptocera,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sphaeroceroidea,Sphaeroceridae,Limosininae,,,Leptocera_1614654,Schizophora,Holometabola
533,Apocephalus,Apocephalus,OTT,genus,Apocephalus,100,293294,117252,OTT,293294,Apocephalus,293294.0,Apocephalus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Phoridae,Metopininae,Megaseliini,,Apocephalus_117252,Aschiza,Holometabola
534,Egle,Egle,OTT,genus,Egle,100,675509,411076,OTT,675509,Egle,675509.0,Egle,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,,,Egle_411076,Schizophora,Holometabola
535,Anthomyia,Anthomyia,OTT,genus,Anthomyia,100,388244,259845,OTT,388244,Anthomyia,388244.0,Anthomyia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,,,Anthomyia_259845,Schizophora,Holometabola
537,Icterica,Icterica,OTT,genus,Icterica,100,801865,28599,OTT,801865,Icterica,801865.0,Icterica,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Xyphosiini,,Icterica_28599,Schizophora,Holometabola
